	total_energy	grid_total	grid_vdw	grid_elec	grid_hbond	conformer_id	placement_id	PDB_name
183	-76.7457960937163	-82.4148075102776	-38.269221272149004	-44.145586238128594	0	7	53	7_53.pdb
184	-76.28424804734516	-62.938718076038285	-37.394665894535784	-25.544052181502497	0	7	82	7_82.pdb
185	-76.26616805495294	-52.26840671979526	-46.19701115064782	-6.07139556914744	0	2	80	2_80.pdb
186	-76.21781360690063	-60.041454021919634	-39.97882992225116	-20.062624099668472	0	8	63	8_63.pdb
187	-76.14169459223362	-67.50199778815079	-37.64700819860288	-29.8549895895479	0	11	93	11_93.pdb
188	-75.9438697327966	-58.96654604921879	-38.42770398828772	-20.538842060931078	0	2	37	2_37.pdb
189	-75.73874595896217	-49.91898261291479	-31.523536131575167	-18.395446481339622	0	9	75	9_75.pdb
190	-75.05586506959045	-64.1282157197968	-34.923583488735595	-29.204632231061197	0	11	29	11_29.pdb
191	-74.92340874824657	-72.55245762641526	-45.150705812779464	-27.401751813635794	0	4	20	4_20.pdb
192	-74.34896285948881	-46.2029393388819	-32.07377356406028	-14.129165774821617	0	6	95	6_95.pdb
193	-74.31191712429947	-68.60262240142906	-31.719768191103284	-36.882854210325775	0	11	27	11_27.pdb
194	-74.01918284034384	-64.62275403779975	-31.317355545382636	-33.30539849241711	0	8	100	8_100.pdb
195	-73.39350666169965	-79.04827331335099	-28.574137730923372	-50.474135582427614	0	7	6	7_6.pdb
196	-73.21327922743166	-78.95387782517625	-44.09113963846095	-34.862738186715305	0	7	18	7_18.pdb
197	-73.21008375595947	-70.11461134370164	-36.49489378180613	-33.61971756189551	0	10	11	10_11.pdb
198	-72.77131111917627	-65.19115035275627	-37.16594538759268	-28.025204965163585	0	4	31	4_31.pdb
199	-72.59812279399033	-45.143115457170886	-30.96682671073635	-14.176288746434539	0	4	11	4_11.pdb
200	-72.41940612411707	-67.56766111507335	-36.82381160150272	-30.74384951357063	0	4	89	4_89.pdb
201	-72.35453676658541	-68.6937664148956	-24.08688025625128	-44.60688615864432	0	2	69	2_69.pdb
202	-71.90152565934312	-77.72571385053686	-37.42307123872229	-40.30264261181457	0	6	87	6_87.pdb
203	-71.83954925628784	-55.73505019783563	-37.44031067726328	-18.294739520572353	0	2	45	2_45.pdb
204	-71.689586832361	-62.86837268321155	-33.556352532462725	-29.312020150748825	0	10	48	10_48.pdb
205	-70.97116562821937	-74.7917817587738	-34.40035750833837	-40.39142425043543	0	8	48	8_48.pdb
206	-70.8587870093787	-64.55407244299404	-38.214860680869	-26.33921176212504	0	11	34	11_34.pdb
207	-70.53399046503975	-69.92341978166492	-34.55052317582172	-35.372896605843195	0	8	3	8_3.pdb
